source,target,release_date,populairty
Jason Aldean,Martina McBride,2014,53
Kenny Chesney,Eric Church,2014,53
Kenny Chesney,Sheryl Crow,2014,53
Kenny Chesney,Vince Gill,2014,53
Kenny Chesney,Faith Hill,2014,53
Kenny Chesney,Miranda Lambert,2014,53
Kenny Chesney,Martina McBride,2014,53
Eric Church,Sheryl Crow,2014,53
Eric Church,Vince Gill,2014,53
Eric Church,Faith Hill,2014,53
Eric Church,Alan Jackson,2014,53
Eric Church,Miranda Lambert,2014,53
Eric Church,Martina McBride,2014,53
Sheryl Crow,Vince Gill,2014,53
Sheryl Crow,Faith Hill,2014,53
Sheryl Crow,Alan Jackson,2014,53
Sheryl Crow,Miranda Lambert,2014,53
Sheryl Crow,Martina McBride,2014,53
Vince Gill,Faith Hill,2014,53
Vince Gill,Alan Jackson,2014,53
Vince Gill,Miranda Lambert,2014,53
Vince Gill,Martina McBride,2014,53
Faith Hill,Alan Jackson,2014,53
Faith Hill,Miranda Lambert,2014,53
Faith Hill,Martina McBride,2014,53
Alan Jackson,Miranda Lambert,2014,53
Alan Jackson,Martina McBride,2014,53
Miranda Lambert,Martina McBride,2014,53
Glass Animals,Tei Shi,2014,53
Calvin Harris,Big Sean,2014,60
Robin Schulz,Jasmine Thompson,2014,52
A$AP Mob,A$AP Ferg,2014,54
A$AP Mob,A$AP NAST,2014,54
A$AP Mob,A$AP Twelvyy,2014,54
A$AP Rocky,A$AP Ferg,2014,54
A$AP Rocky,A$AP NAST,2014,54
A$AP Rocky,A$AP Twelvyy,2014,54
A$AP Ferg,A$AP NAST,2014,54
A$AP Ferg,A$AP Twelvyy,2014,54
A$AP NAST,A$AP Twelvyy,2014,54
Brantley Gilbert,Justin Moore,2014,50
Brantley Gilbert,Thomas Rhett,2014,50
Justin Moore,Thomas Rhett,2014,50
Zeds Dead,Twin Shadow,2014,50
Moonshine Bandits,The Lacs,2014,51
Maná,Shakira,2015,66
Ludacris,Miguel,2015,56
Joywave,KOPPS,2015,56
Kid Ink,Usher,2015,52
Kid Ink,Tinashe,2015,52
Usher,Tinashe,2015,52
Missy Elliott,Pharrell Williams,2015,56
Juicy J,K CAMP,2015,54
Skizzy Mars,Marc E. Bassy,2015,54
Jeremih,Jhené Aiko,2015,56
Big Sean,Drake,2015,56
Big Sean,Kanye West,2015,56
Drake,Kanye West,2015,56
A$AP Rocky,Juicy J,2015,56
A$AP Rocky,UGK,2015,56
Juicy J,UGK,2015,56
Beyoncé,Arrow Benjamin,2015,67
Earl Sweatshirt,Vince Staples,2015,55
Usher,Nas,2015,59
Miguel,Wale,2015,56
Travis Scott,Kanye West,2015,57
Yo Gotti,Nicki Minaj,2016,59
ZAYN,Kehlani,2016,63
BADBADNOTGOOD,Charlotte Day Wilson,2016,58
Danny Brown,Kendrick Lamar,2016,58
Danny Brown,Ab-Soul,2016,58
Danny Brown,Earl Sweatshirt,2016,58
Kendrick Lamar,Ab-Soul,2016,58
Kendrick Lamar,Earl Sweatshirt,2016,58
Ab-Soul,Earl Sweatshirt,2016,58
DJ Drama,FKi 1st,2016,56
DJ Drama,Mac Miller,2016,56
DJ Drama,Lil Uzi Vert,2016,56
DJ Drama,Post Malone,2016,56
FKi 1st,Mac Miller,2016,56
FKi 1st,Lil Uzi Vert,2016,56
FKi 1st,Post Malone,2016,56
Mac Miller,Lil Uzi Vert,2016,56
Mac Miller,Post Malone,2016,56
Lil Uzi Vert,Post Malone,2016,56
Matt Maeson,Vallis Alps,2016,57
Solange,Sampha,2016,60
Jeezy,Bankroll Fresh,2016,55
Yuna,Usher,2016,61
Yo Gotti,E-40,2016,55
Nick Jonas,Ty Dolla $ign,2016,57
Struggle Jennings,Aaron Lewis,2016,55
Drake,Pimp C,2016,58
Drake,dvsn,2016,58
Pimp C,dvsn,2016,58
T.I.,Quavo,2016,60
T.I.,Meek Mill,2016,60
T.I.,RaRa,2016,60
Quavo,Meek Mill,2016,60
Quavo,RaRa,2016,60
Meek Mill,RaRa,2016,60
RÜFÜS DU SOL,What So Not,2016,55
Isaiah Rashad,Syd,2016,57
Kid Cudi,Pharrell Williams,2016,58
Phil Wickham,Madison Cunningham,2016,54
Vicetone,Tony Igy,2016,77
Mac Miller,CeeLo Green,2016,58
Sia,Sean Paul,2016,61
Wifisfuneral,Ugly God,2017,60
Gucci Mane,2 Chainz,2017,59
Gucci Mane,Young Dolph,2017,59
2 Chainz,Young Dolph,2017,59
Jory Boy,Bad Bunny,2017,66
Jason Derulo,French Montana,2017,69
$uicideBoy$,Germ,2017,61
Kygo,Ellie Goulding,2017,68
Quality Control,Lil Baby,2017,59
Quality Control,Kodak Black,2017,59
Quality Control,Quavo,2017,59
Quality Control,Moneybagg Yo,2017,59
Lil Baby,Kodak Black,2017,59
Lil Baby,Quavo,2017,59
Lil Baby,Moneybagg Yo,2017,59
Kodak Black,Quavo,2017,59
Kodak Black,Moneybagg Yo,2017,59
Quavo,Moneybagg Yo,2017,59
Plies,Kodak Black,2017,58
PnB Rock,Wiz Khalifa,2017,62
PnB Rock,NGHTMRE,2017,62
Wiz Khalifa,NGHTMRE,2017,62
Young Thug,2 Chainz,2017,58
Young Thug,Wiz Khalifa,2017,58
Young Thug,PnB Rock,2017,58
2 Chainz,Wiz Khalifa,2017,58
2 Chainz,PnB Rock,2017,58
Wiz Khalifa,PnB Rock,2017,58
Huncho Jack,Travis Scott,2017,62
Huncho Jack,Quavo,2017,62
Travis Scott,Quavo,2017,62
Gucci Mane,The Weeknd,2017,62
Aminé,Nelly,2017,60
Billie Eilish,Vince Staples,2017,65
Arcangel,Bad Bunny,2017,67
Kygo,Jason Walker,2017,66
Lil Skies,Yung Pinch,2018,63
Matoma,Josie Dunne,2018,60
Cash Cash,Abir,2018,63
Nicki Minaj,Anuel AA,2018,66
Nicki Minaj,Bantu,2018,66
Anuel AA,Bantu,2018,66
KHEA,Bad Bunny,2018,71
KHEA,Duki,2018,71
KHEA,Cazzu,2018,71
Bad Bunny,Duki,2018,71
Bad Bunny,Cazzu,2018,71
Duki,Cazzu,2018,71
Meek Mill,Anuel AA,2018,64
Meek Mill,Fabolous,2018,64
Anuel AA,Fabolous,2018,64
Lenin Ramírez,T3R Elemento,2018,66
Loud Luxury,Dzeko,2018,69
Billie Eilish,Sofi Tukker,2018,69
YNW Melly,Skooly,2018,62
Jonas Blue,JP Cooper,2018,76
Trippie Redd,Kodie Shane,2018,62
Dan + Shay,R3HAB,2018,62
GoldLink,Miguel,2018,63
Cardi B,YG,2018,63
Migos,21 Savage,2018,63
Gorillaz,George Benson,2018,66
Kodak Black,Lil Pump,2018,62
James Arthur,Anne-Marie,2018,71
Lil Wayne,Travis Scott,2018,62
Lord Huron,Phoebe Bridgers,2018,70
Yung Bans,Landon Cube,2018,63
Yung Bans,YBN Nahmir,2018,63
Landon Cube,YBN Nahmir,2018,63
JayDaYoungan,Yungeen Ace,2019,63
Chris Brown,Justin Bieber,2019,70
Chris Brown,Ink,2019,70
Justin Bieber,Ink,2019,70
Mark Ronson,Camila Cabello,2019,70
Shordie Shordie,Shoreline Mafia,2019,63
Arin Ray,Kehlani,2019,66
Reik,Ozuna,2019,75
Reik,Wisin,2019,75
Ozuna,Wisin,2019,75
Eric Bellinger,Chris Brown,2019,68
Lenny Tavárez,Myke Towers,2019,76
Lenny Tavárez,Casper Magico,2019,76
Lenny Tavárez,Darell,2019,76
Myke Towers,Casper Magico,2019,76
Myke Towers,Darell,2019,76
Casper Magico,Darell,2019,76
Brantley Gilbert,Colt Ford,2019,63
Brantley Gilbert,Lukas Nelson,2019,63
Brantley Gilbert,Willie Nelson,2019,63
Colt Ford,Lukas Nelson,2019,63
Colt Ford,Willie Nelson,2019,63
Lukas Nelson,Willie Nelson,2019,63
ilyTOMMY,Savage Ga$p,2019,67
Gryffin,SLANDER,2019,67
Quality Control,DaBaby,2019,64
Quality Control,Gunna,2019,64
Offset,DaBaby,2019,64
Offset,Gunna,2019,64
DaBaby,Gunna,2019,64
Liam Payne,Quavo,2019,72
Daddy Yankee,Wisin & Yandel,2019,74
SZA,The Weeknd,2019,70
SZA,Travis Scott,2019,70
The Weeknd,Travis Scott,2019,70
Taylor Swift,Dixie Chicks,2019,69
Yella Beezy,Chris Brown,2019,63
Sam Feldt,RANI,2019,72
Sam Feldt,GATTÜSO,2019,72
RANI,GATTÜSO,2019,72
Kanye West,Clipse,2019,66
Kanye West,Kenny G,2019,66
Clipse,Kenny G,2019,66
GASHI,G-Eazy,2019,67
100 gecs,Laura Les,2019,65
100 gecs,Dylan Brady,2019,65
Laura Les,Dylan Brady,2019,65
Nicky Jam,Sech,2019,73
Jacquees,Young Thug,2019,65
Jacquees,Gunna,2019,65
Young Thug,Gunna,2019,65
GoldLink,Jay Prince,2019,67
Quinn XCII,Noah Kahan,2019,65
Jaden,Kid Cudi,2019,68
Moneybagg Yo,Gunna,2019,63
Sebastian Yatra,Manuel Turizo,2020,76
Sebastian Yatra,Cosculluela,2020,76
Sebastian Yatra,Lalo Ebratt,2020,76
Sebastian Yatra,Dalmata,2020,76
Manuel Turizo,Cosculluela,2020,76
Manuel Turizo,Lalo Ebratt,2020,76
Manuel Turizo,Dalmata,2020,76
Cosculluela,Lalo Ebratt,2020,76
Cosculluela,Dalmata,2020,76
Lalo Ebratt,Dalmata,2020,76
Luh Kel,Lil Tjay,2020,67
Lil Tjay,J.I the Prince of N.Y,2020,66
Gente De Zona,Becky G,2020,75
Kygo,Sam Tinnesz,2020,69
Chris Brown,Young Thug,2020,67
Pop Smoke,PnB Rock,2020,67
Quando Rondo,2 Chainz,2020,66
Quando Rondo,A Boogie Wit da Hoodie,2020,66
2 Chainz,A Boogie Wit da Hoodie,2020,66
R3HAB,TINI,2020,72
R3HAB,Reik,2020,72
TINI,Reik,2020,72
Usher,Tyga,2020,0
Lil Baby,Lil Wayne,2020,64
Anuel AA,Travis Barker,2020,71
Jelly Roll,Tech N9ne,2020,63
Jelly Roll,Krizz Kaliko,2020,63
Tech N9ne,Krizz Kaliko,2020,63
Lil Durk,Gunna,2020,65
Joyner Lucas,Chris Brown,2020,67
Moneybagg Yo,DaBaby,2020,63
ILLENIUM,Jon Bellion,2020,50
ILLENIUM,Said the Sky,2020,50
ILLENIUM,Annika Wells,2020,50
Jon Bellion,Said the Sky,2020,50
Jon Bellion,Annika Wells,2020,50
Said the Sky,Annika Wells,2020,50
Wisin & Yandel,Anthony Santos,2020,2
Wisin & Yandel,Chris Brown,2020,0
Wisin & Yandel,T-Pain,2020,0
Chris Brown,T-Pain,2020,0
Wisin & Yandel,Jennifer Lopez,2020,0
A Boogie Wit da Hoodie,DaBaby,2020,64
Usher,Lil Jon,2020,66
Usher,Ludacris,2020,66
Lil Jon,Ludacris,2020,66
Kota the Friend,Joey Bada$$,2020,64
Kota the Friend,Bas,2020,64
Joey Bada$$,Bas,2020,64
Arijit Singh,Shreya Ghoshal,2020,0
Gorillaz,Georgia,2020,69
Kygo,Rhys Lewis,2020,68
42 Dugg,Lil Baby,2020,63
42 Dugg,Yo Gotti,2020,63
Lil Baby,Yo Gotti,2020,63
Khalid,Disclosure,2020,72
Khalid,DaVido,2020,72
Khalid,Tems,2020,72
Disclosure,DaVido,2020,72
Disclosure,Tems,2020,72
DaVido,Tems,2020,72
Black Eyed Peas,El Alfa,2020,66
Isaac Albéniz,Andrés Segovia,1930,3
Harry James,"Willie ""The Lion"" Smith",1930,1
Ludwig van Beethoven,Hans Pfitzner,1930,0
Staatskapelle Berlin,Hans Pfitzner,1930,0
Giuseppe Verdi,Erna Berger,1935,0
Giuseppe Verdi,Staatskapelle Berlin,1935,0
Erna Berger,Staatskapelle Berlin,1935,0
Johann Strauss II,Karl Böhm,1935,0
Johann Strauss II,Staatskapelle Dresden,1935,0
Giacomo Puccini,Karl Böhm,1935,0
Giacomo Puccini,Staatskapelle Dresden,1935,0
Hans Pfitzner,Karl Böhm,1935,0
Hans Pfitzner,Staatskapelle Dresden,1935,0
Pietro Mascagni,Karl Böhm,1935,0
Pietro Mascagni,Christel Goltz,1935,0
Pietro Mascagni,Staatskapelle Dresden,1935,0
Karl Böhm,Christel Goltz,1935,0
Christel Goltz,Staatskapelle Dresden,1935,0
Jean Sibelius,New York Philharmonic,1940,0
Maurice Ravel,Bidu Sayão,1942,0
Wolfgang Amadeus Mozart,Alexander Kipnis,1942,0
Alexander Kipnis,Wiener Philharmoniker,1942,0
Alexander Kipnis,Arturo Toscanini,1942,0
Wiener Philharmoniker,Arturo Toscanini,1942,0
Alexander Gretchaninov,Lawrence Brown,1942,1
Esa-Pekka Salonen,Los Angeles Philharmonic,1945,1
M. S. Subbulakshmi,G. N. Balasubramaniam,1945,0
Béla Bartók,Yehudi Menuhin,1945,0
Felix Mendelssohn,Jascha Heifetz,1945,1
Richard Wagner,Bruno Walter,1946,0
Indu.,Prem,1946,0
Sergei Prokofiev,Zubin Mehta,1946,0
Sergei Prokofiev,New York Philharmonic,1946,0
Isaac Stern,Zubin Mehta,1946,0
Zubin Mehta,New York Philharmonic,1946,0
Ludwig van Beethoven,Boston Symphony Orchestra,1946,0
Jascha Heifetz,Boston Symphony Orchestra,1946,0
Richard Wagner,Bo Skovhus,1946,0
Sergei Prokofiev,Boston Symphony Orchestra,1946,0
Ludwig van Beethoven,Eugene Ormandy,1946,0
Ludwig van Beethoven,Philadelphia Orchestra,1946,0
Camille Saint-Saëns,Isaac Stern,1947,1
Johannes Brahms,London Philharmonic Orchestra,1947,0
Wolfgang Amadeus Mozart,Daniel Barenboim,1947,0
Daniel Barenboim,English Chamber Orchestra,1947,0
Henryk Wieniawski,Isaac Stern,1947,0
Henryk Wieniawski,New York Philharmonic,1947,0
Maurice Ravel,Isaac Stern,1947,0
Maurice Ravel,Philadelphia Orchestra,1947,0
Maurice Ravel,Eugene Ormandy,1947,0
Felix Mendelssohn,Eugene Ormandy,1947,0
Felix Mendelssohn,Philadelphia Orchestra,1947,0
Geeta Dutt,Lata Mangeshkar,1947,0
Bruno Walter,Philadelphia Orchestra,1948,0
Igor Stravinsky,George Neikrug,1948,0
Franz Schubert,New York Philharmonic,1948,0
Franz Schubert,Bruno Walter,1948,0
Sheela,Mohan,1948,0
Federico Moreno Torroba,Andrés Segovia,1949,0
Giacomo Puccini,Ljuba Welitsch,1949,0
Richard Tucker,Ljuba Welitsch,1949,0
Claude Debussy,Yehudi Menuhin,1949,0
Benjamin Britten,London Symphony Orchestra,1949,0
William Walton,Yo-Yo Ma,1949,0
William Walton,London Symphony Orchestra,1949,0
Yo-Yo Ma,London Symphony Orchestra,1949,0
Béla Bartók,Isaac Stern,1949,0
Peter Maxwell Davies,Isaac Stern,1949,0
Manuel de Falla,Isaac Stern,1949,0
Felix Mendelssohn,Concertgebouworkest,1949,0
Asha Bhosle,Manna Dey,1950,0
Wolfgang Amadeus Mozart,Hermann Prey,1950,0
Staatskapelle Dresden,Hermann Prey,1950,0
Richard Strauss,Lisa della Casa,1950,0
Richard Strauss,Anneliese Rothenberger,1950,0
Lisa della Casa,Anneliese Rothenberger,1950,0
Lisa della Casa,Staatskapelle Dresden,1950,0
Anneliese Rothenberger,Staatskapelle Dresden,1950,0
Giuseppe Verdi,Staatskapelle Dresden,1950,0
Robert Schumann,Jennie Tourel,1950,0
Maurice Ravel,Leonard Bernstein,1950,0
Leonard Bernstein,Jennie Tourel,1950,0
Jennie Tourel,New York Philharmonic,1950,0
Leonard Bernstein,The Jets,1950,0
Leonard Bernstein,The Sharks,1950,0
The Jets,The Sharks,1950,0
Franz Schubert,Arthur Rubinstein,1951,1
Franz Schubert,Jascha Heifetz,1951,1
Franz Schubert,Emanuel Feuermann,1951,1
Arthur Rubinstein,Jascha Heifetz,1951,1
Arthur Rubinstein,Emanuel Feuermann,1951,1
Jascha Heifetz,Emanuel Feuermann,1951,1
Richard Wagner,Herbert von Karajan,1951,0
Leopold Mozart,Arturo Toscanini,1951,0
Johann Strauss II,Sieglinde Wagner,1951,0
Johannes Brahms,Arthur Rubinstein,1951,0
Dmitri Shostakovich,Arturo Toscanini,1951,0
Ebe Stignani,Mario del Monaco,1952,0
Wiener Philharmoniker,Paul Schöffler,1952,0
Varnay,Bayreuth Festival Orchestra,1952,0
Uhde,Bayreuth Festival Orchestra,1952,0
Greindl,Bayreuth Festival Orchestra,1952,0
Christoph Willibald Gluck,Arturo Toscanini,1952,0
Giuseppe Verdi,Fernando Corena,1952,0
Renata Tebaldi,Ebe Stignani,1952,0
Renata Tebaldi,Aldo Protti,1952,0
Renata Tebaldi,Fernando Corena,1952,0
Ebe Stignani,Aldo Protti,1952,0
Ebe Stignani,Fernando Corena,1952,0
Aldo Protti,Fernando Corena,1952,0
Richard Wagner,Astrid Varnay,1952,0
Astrid Varnay,Inge Borkh,1952,0
Astrid Varnay,Ira Malaniuk,1952,0
Astrid Varnay,Josef Greindl,1952,0
Inge Borkh,Josef Greindl,1952,0
Ira Malaniuk,Josef Greindl,1952,0
Richard Strauss,Astrid Varnay,1953,0
Richard Strauss,Leonie Rysanek,1953,0
Richard Strauss,Hans Hotter,1953,0
Richard Strauss,Marianne Schroeder,1953,0
Astrid Varnay,Leonie Rysanek,1953,0
Astrid Varnay,Hans Hotter,1953,0
Astrid Varnay,Marianne Schroeder,1953,0
Leonie Rysanek,Hans Hotter,1953,0
Leonie Rysanek,Marianne Schroeder,1953,0
Hans Hotter,Marianne Schroeder,1953,0
Edward Elgar,Arturo Toscanini,1953,0
Giacomo Puccini,Tito Gobbi,1953,5
Maria Callas,Tito Gobbi,1953,5
Richard Strauss,Bruno Walter,1953,0
Chet Baker,Russ Freeman,1953,2
Percy Heath,Kenny Clarke,1953,1
Alexander Scriabin,Roger Voisin,1953,0
Wolfgang Amadeus Mozart,Anton Dermota,1953,0
Engelbert Humperdinck,Rita Streich,1953,0
Engelbert Humperdinck,Munich Philharmonic Orchestra,1953,0
Rita Streich,Munich Philharmonic Orchestra,1953,0
Max Lorenz,Lisa della Casa,1953,0
Lisa della Casa,Vienna State Opera Chorus,1953,0
Lisa della Casa,Wiener Philharmoniker,1953,0
Lisa della Casa,Karl Böhm,1953,0
Johannes Brahms,Philharmonia Orchestra,1953,0
Francis Poulenc,Denise Duval,1953,0
Hugo Wolf,Irmgard Seefried,1954,0
Sergei Rachmaninoff,Byron Janis,1954,0
Fritz Reiner,Byron Janis,1954,0
Giuseppe Verdi,Ferruccio Tagliavini,1954,0
Richard Strauss,Julius Patzak,1954,0
Mario del Monaco,Hilde Gueden,1954,0
Mario del Monaco,Piero de Palma,1954,0
Hilde Gueden,Piero de Palma,1954,0
Franz Liszt,Fritz Reiner,1954,0
Franz Liszt,Byron Janis,1954,0
Vincenzo Bellini,Ebe Stignani,1954,3
Maria Callas,Ebe Stignani,1954,3
Sena Jurinac,Ludwig Weber,1954,0
Mohammed Rafi,Talat Mahmood,1954,0
Aldo Protti,Mario del Monaco,1954,1
Al Cohn,Serge Chaloff,1954,0
Franz Joseph Haydn,George Szell,1954,0
Franz Joseph Haydn,Cleveland Orchestra,1954,0
Anton Dermota,Karl Böhm,1954,0
Robert Schumann,Fritz Reiner,1954,0
Robert Schumann,Byron Janis,1954,0
Richard Strauss,Hilde Rössel Majdan,1954,0
Hilde Rössel Majdan,Ludwig Weber,1954,0
Hilde Rössel Majdan,Hilde Gueden,1954,0
Hilde Rössel Majdan,Sena Jurinac,1954,0
Hilde Rössel Majdan,Wiener Philharmoniker,1954,0
Hilde Gueden,Sena Jurinac,1954,0
Ottorino Respighi,Fritz Reiner,1954,1
Wolfgang Amadeus Mozart,Paul Schöffler,1954,0
Anton Dermota,Paul Schöffler,1954,0
Paul Schöffler,Karl Böhm,1954,0
Richard Strauss,Walter Berry,1954,0
Richard Strauss,Anton Dermota,1954,0
Walter Berry,Anton Dermota,1954,0
Felix Mendelssohn,Wiener Philharmoniker,1954,0
June Christy,Stan Kenton,1955,4
Nicolai Gedda,Herbert von Karajan,1955,10
Franz Liszt,Andre Watts,1955,2
"Harry ""Sweets"" Edison",Bob Enevoldsen,1955,4
"Harry ""Sweets"" Edison",Herb Geller,1955,4
Bob Enevoldsen,Herb Geller,1955,4
Aram Khachaturian,David Oistrakh,1955,8
Aram Khachaturian,Philharmonia Orchestra,1955,8
David Oistrakh,Philharmonia Orchestra,1955,8
"Harry ""Sweets"" Edison",Buck Clayton,1956,10
Sonny Rollins,Kenny Dorham,1956,11
Kenny Dorham,Max Roach,1956,11
Clifford Brown,Max Roach Quintet,1956,9
D. Brubeck,The Dave Brubeck Quartet,1956,5
Rosemary Clooney,Benny Goodman Sextet,1956,11
Frankie Laine,Buck Clayton,1956,12
Stan Getz,Gerry Mulligan,1957,13
Heitor Villa-Lobos,Julian Bream,1957,14
Thelonious Monk,John Coltrane,1957,9
Ella Fitzgerald,Oscar Peterson,1957,14
Samuel Barber,Philadelphia Orchestra,1957,14
Samuel Barber,Eugene Ormandy,1957,14
Gil Evans,Cannonball Adderley,1958,12
Giacomo Puccini,Nicola Zaccaria,1958,16
Rolando Panerai,Nicola Zaccaria,1958,16
Giuseppe Di Stefano,Nicola Zaccaria,1958,16
Giacomo Puccini,Anna Moffo,1958,16
Maria Callas,Nicola Zaccaria,1958,16
Maria Callas,Anna Moffo,1958,16
Rolando Panerai,Anna Moffo,1958,16
Nicola Zaccaria,Giuseppe Di Stefano,1958,16
Nicola Zaccaria,Anna Moffo,1958,16
Giuseppe Di Stefano,Anna Moffo,1958,16
Stan Getz,Chet Baker,1958,12
Nikolai Rimsky-Korsakov,George Szell,1958,10
Nikolai Rimsky-Korsakov,Cleveland Orchestra,1958,10
Gerry Mulligan,Johnny Hodges,1959,10
Peggy Lee,George Shearing,1959,13
Joe Williams,Count Basie,1959,17
Keely Smith,Louis Prima,1959,16
Bob Brookmeyer,Bill Evans,1959,14
Sergei Prokofiev,Leonard Bernstein,1960,12
Claude Debussy,Juilliard String Quartet,1960,10
Oscar Peterson Trio,Milt Jackson,1961,13
Johann Sebastian Bach,E. Power Biggs,1961,12
George Shearing,Nancy Wilson,1961,11
Franz Liszt,Eugene Ormandy,1961,15
Franz Liszt,Philadelphia Orchestra,1961,15
Gene Ammons,Sonny Stitt,1962,14
Sonny Stitt,Jack McDuff,1962,14
Steve Lacy,Don Cherry,1962,16
Red Garland Quintet,John Coltrane,1962,12
Robert Schumann,Philippe Entremont,1963,19
Wolfgang Amadeus Mozart,Walter Berry,1964,24
Wolfgang Amadeus Mozart,Otto Klemperer,1964,24
Walter Berry,Otto Klemperer,1964,24
Walter Berry,Philharmonia Orchestra,1964,24
Otto Klemperer,Philharmonia Orchestra,1964,24
Oscar Peterson Trio,Clark Terry,1964,13
Wolfgang Amadeus Mozart,Dietrich Fischer-Dieskau,1964,22
Dietrich Fischer-Dieskau,Berliner Philharmoniker,1964,22
Dietrich Fischer-Dieskau,Karl Böhm,1964,22
Berliner Philharmoniker,Karl Böhm,1964,22
Manuel de Falla,Julian Bream,1965,20
Giuseppe Verdi,Vienna State Opera Chorus,1965,19
Vienna State Opera Chorus,Vienna State Opera Orchestra,1965,19
Bob Dylan,Joan Baez,1965,20
Bill Evans,Jim Hall,1966,22
Maurice Ravel,Itzhak Perlman,1966,24
Maurice Ravel,London Symphony Orchestra,1966,24
Gustav Mahler,George Szell,1966,21
Gustav Mahler,Cleveland Orchestra,1966,21
Jimmy Smith,Wes Montgomery,1966,21
Giacomo Puccini,Carlo Bergonzi,1966,27
Carlo Bergonzi,Piero de Palma,1966,27
Astrud Gilberto,Walter Wanderley,1967,24
The New Lost City Ramblers,Cousin Emmy,1968,26
Héctor Lavoe,Willie Colón,1968,26
Wes Montgomery,Wynton Kelly Trio,1969,26
Bob James,Earl Klugh,1970,29
Claude Debussy,Pierre Boulez,1970,30
The Band,Todd Rundgren,1970,26
Fania All Stars,Adalberto Santiago,1971,29
Luciano Pavarotti,Dame Joan Sutherland,1971,36
Luciano Pavarotti,English Chamber Orchestra,1971,36
Luciano Pavarotti,Richard Bonynge,1971,36
Dame Joan Sutherland,English Chamber Orchestra,1971,36
Dame Joan Sutherland,Richard Bonynge,1971,36
English Chamber Orchestra,Richard Bonynge,1971,36
Fania All Stars,Cheo Feliciano,1971,30
Jacques Offenbach,Richard Bonynge,1972,33
Ralph Vaughan Williams,Iona Brown,1972,31
Iona Brown,Academy of St. Martin in the Fields,1972,31
Iona Brown,Sir Neville Marriner,1972,31
Gioachino Rossini,Luciano Pavarotti,1974,35
Gioachino Rossini,Richard Bonynge,1974,35
Edvard Grieg,Emil Gilels,1974,31
Kishore Kumar,Lata Mangeshkar,1974,28
Joe Henderson,Alice Coltrane,1974,29
Gustav Holst,London Symphony Orchestra,1974,29
The Velvet Underground,Lou Reed,1974,28
King Tubby,Augustus Pablo,1976,31
Fania All Stars,Celia Cruz,1978,29
Celia Cruz,Ismael Rivera,1978,29
Yehonatan Geffen,Yoni Rechter,1978,40
Yehonatan Geffen,Gidi Gov,1978,40
Yehonatan Geffen,Yehudit Ravitz,1978,40
Yehonatan Geffen,David Broza,1978,40
Yoni Rechter,Gidi Gov,1978,40
Yoni Rechter,Yehudit Ravitz,1978,40
Yoni Rechter,David Broza,1978,40
Gidi Gov,Yehudit Ravitz,1978,40
Gidi Gov,David Broza,1978,40
Yehudit Ravitz,David Broza,1978,40
Antonín Dvořák,Yo-Yo Ma,1978,32
Ottorino Respighi,Boston Symphony Orchestra,1979,34
Ottorino Respighi,Seiji Ozawa,1979,34
Boston Symphony Orchestra,Seiji Ozawa,1979,34
Bengt Hallberg,Arne Domnérus,1979,35
João Gilberto,Maria Bethânia,1981,27
Gustav Holst,Berliner Philharmoniker,1981,30
Gustav Holst,Herbert von Karajan,1981,30
Gustav Holst,RIAS Kammerchor,1981,30
Berliner Philharmoniker,RIAS Kammerchor,1981,30
Herbert von Karajan,RIAS Kammerchor,1981,30
Al Di Meola,John McLaughlin,1981,35
Wolfgang Amadeus Mozart,András Schiff,1981,31
Boston Symphony Orchestra,Yo-Yo Ma,1982,31
Boston Symphony Orchestra,Itzhak Perlman,1982,31
Yo-Yo Ma,Seiji Ozawa,1982,31
Seiji Ozawa,Itzhak Perlman,1982,31
Johann Sebastian Bach,The English Concert,1982,27
Johann Sebastian Bach,Trevor Pinnock,1982,27
Maurice Ravel,Orchestre Symphonique de Montréal,1982,42
Maurice Ravel,Charles Dutoit,1982,42
Orchestre Symphonique de Montréal,Charles Dutoit,1982,42
Jenny Tseng,Roman Tam,1983,36
Ferde Grofé,Detroit Symphony Orchestra,1983,28
Roman Tam,Jenny Tseng,1983,25
Barbra Streisand,Kim Carnes,1984,36
Wolfgang Amadeus Mozart,Sir Neville Marriner,1984,25
Wolfgang Amadeus Mozart,Academy of St. Martin in the Fields,1984,25
Sir Neville Marriner,Academy of St. Martin in the Fields,1984,25
Tom Petty and the Heartbreakers,Stevie Nicks,1985,29
Leonard Bernstein,Marilyn Horne,1985,36
Leonard Bernstein,Orchestra,1985,36
Marilyn Horne,Orchestra,1985,36
Gloria Estefan,Miami Sound Machine,1985,34
Claude Debussy,Julian Lloyd Webber,1986,33
The Rippingtons,Russ Freeman,1986,26
The Rippingtons,David Benoit,1986,26
The Rippingtons,Gregg Karukas,1986,26
Russ Freeman,David Benoit,1986,26
Russ Freeman,Gregg Karukas,1986,26
David Benoit,Gregg Karukas,1986,26
Meredith Monk,Collin Walcott,1986,39
Stan Getz,J.J. Johnson,1987,35
Dolly Parton,Linda Ronstadt,1987,33
Dolly Parton,Emmylou Harris,1987,33
Linda Ronstadt,Emmylou Harris,1987,33
Malcolm McLaren,William Orbit,1989,35
Johann Sebastian Bach,Orchestra of the Age of Enlightenment,1989,35
Dizzy Gillespie,Sonny Stitt,1989,34
Stan Getz,Sonny Stitt,1989,34
