Id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,count,genres,filtered_genre,gender,race,api,black,hispanic,white,populairty
Vanessa-Mae,0.0408,0.621,295822,0.732,0.00515,0.654,-6.461,0.0506,107.6,0.284,5,0,2,"['bow pop', 'pop violin', 'violin']",Pop,unknown,white,0.006514086,0.08096836,0.016169714,0.8963479,40
Vanic,0.00685,0.406,256500,0.949,5.20E-06,0.0805,-4.488,0.114,160.007,0.457,8,0,2,"['bass trap', 'electronic trap', 'pop edm']",EDM,unknown,white,0.018721478,0.048871394,0.042896044,0.88951105,60
Varnay,0.9697,0.217466667,283115.5667,0.182413333,0.148422205,0.428533333,-20.91313333,0.053253333,92.7434,0.116076667,2,1,30,['classical soprano'],Classical,unknown,white,0.011016381,0.10775144,0.017957116,0.8632751,0
Vassar Clements,0.439333333,0.542,216110.6667,0.453666667,0.04497,0.2475,-16.429,0.032,131.735,0.907,7,1,3,"['bluegrass', 'jazz violin', 'progressive bluegrass']",Jazz,unknown,white,0.006440649,0.010802213,0.016486473,0.9662706,23.66666667
Vedo,0.4206,0.7116,204760.8,0.4956,0,0.109,-8.1698,0.27252,117.2442,0.6294,6,0,5,"['deep pop r&b', 'urban contemporary']",Pop,unknown,hispanic,0.015485453,0.004182265,0.7914704,0.1888618,61
Veena,0.9825,0.538214286,207510.5714,0.140571429,0.452347614,0.125085714,-13.55078571,0.097021429,101.9102143,0.570642857,2,1,14,"['dhrupad', 'hindustani classical', 'hindustani vocal', 'indian classical', 'veena']",Classical,female,white,0.098891415,0.055164658,0.15017727,0.6957666,0
Vera Blue,0.180345,0.6395,203913,0.686,0.0003365,0.3015,-4.164,0.06435,119.9785,0.3645,0,1,4,"['australian hip hop', 'australian indie', 'australian pop', 'indietronica']",Hip-hop,female,white,0.022820007,0.03398319,0.034792356,0.9084044,69.5
Verse Simmonds,0.0238,0.772,271293,0.692,0,0.191,-6.911,0.0568,125.172,0.665,2,1,1,['deep pop r&b'],Pop,unknown,white,0.009026323,0.19702825,0.015019647,0.77892584,53
Vic Mensa,0.0832,0.663125,279813.5,0.61125,0,0.129375,-6.523,0.1908875,113.15525,0.282875,6,0,8,"['chicago rap', 'conscious hip hop', 'deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Hip-hop,male,white,0.07854657,0.024718279,0.20532805,0.6914071,64.125
Vicente Garcia,0.202,0.835,259063,0.559,2.16E-06,0.0881,-8.09,0.0438,126.046,0.751,0,1,1,"['bachata', 'cumbia', 'dominican pop', 'latin', 'latin alternative', 'latin pop', 'reggae en espanol']",Pop,male,hispanic,0.044074252,0.001159263,0.88374954,0.07101703,57
Vicentico,0.69875,0.62775,235846.5,0.70225,9.25E-06,0.45825,-6.0215,0.056875,117.889,0.79875,7,1,8,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",Pop,unknown,white,0.10796666,0.014969737,0.43772158,0.43934205,66.5
Vicetone,0.096544,0.6078,208460.6,0.8638,0.3660604,0.2516,-3.137,0.07854,126.2358,0.3376,5,1,5,"['big room', 'catstep', 'edm', 'electro house', 'gaming edm', 'pop edm', 'progressive electro house', 'tropical house']",EDM,unknown,white,0.008738159,0.032317396,0.048998427,0.90994596,69.4
Vicious,0.0108,0.86,190200,0.538,0,0.101,-12.652,0.396,97.949,0.564,7,1,1,['cali rap'],Rap,unknown,white,0.003505627,0.27520886,0.021826088,0.6994594,40
Vico C,0.1378,0.7153125,269427.875,0.5905625,4.33E-06,0.18756875,-9.3425,0.1745,120.3705,0.5891875,1,1,16,"['latin', 'latin hip hop', 'rap conciencia', 'reggaeton', 'tropical']",Hip-hop,male,white,0.010924059,0.26042625,0.02159642,0.7070532,50.25
Victor Herbert,0.94,0.21545,335493.5,0.18985,0.12009,0.116,-21.735,0.04225,108.0835,0.1926,11,1,2,"['american romanticism', 'irish classical', 'operetta', 'post-romantic era']",Classical,male,white,0.004537242,0.017388446,0.01921873,0.9588555,13
Victoria Justice,0.043309795,0.600538462,182922.7436,0.870461538,5.54E-07,0.156476923,-3.666512821,0.082741026,129.2862821,0.622153846,8,1,39,['post-teen pop'],Pop,female,white,0.007729616,0.01719033,0.011661688,0.96341836,52.38461538
Victoria Monét,0.288733333,0.736666667,205416,0.638666667,0.000611133,0.149,-7.798666667,0.204833333,104.6713333,0.522,7,1,6,"['alternative r&b', 'deep pop r&b', 'indie r&b']",Indie,female,white,0.09731306,0.10631081,0.06399433,0.73238176,64.66666667
Victoria de los Ángeles,0.943583333,0.343333333,192969.9167,0.245583333,0.038099917,0.402583333,-14.13833333,0.045825,118.9615833,0.247458333,4,1,12,"['classical soprano', 'opera', 'spanish classical']",Classical,female,white,0.02021921,0.0145691,0.1782669,0.7869448,1.666666667
Victorious Cast,0.051522,0.607913043,180581.4783,0.877086957,1.10E-06,0.16496087,-3.490826087,0.098382609,130.863913,0.609695652,8,1,23,"['dance pop', 'post-teen pop', 'social media pop', 'viral pop']",EDM,unknown,white,0.003396437,0.020066308,0.01177417,0.96476305,53.13043478
Vienna State Opera Chorus,0.924540541,0.297837838,298960.1892,0.201041351,0.11496137,0.290356757,-20.78464865,0.106862162,98.67478378,0.228027027,7,1,37,"['austrian choir', 'classical performance', 'opera', 'opera chorus']",Classical,female,white,0.021640547,0.11364933,0.044862047,0.81984806,8.054054054
Vienna State Opera Orchestra,0.95716129,0.282032258,384351.9032,0.17937129,0.329035306,0.177145161,-17.6116129,0.043883871,102.4824194,0.153283871,10,1,31,['classical performance'],Classical,female,white,0.006834657,0.001749011,0.004703252,0.98671305,1.032258065
Vika Jigulina,0.031866667,0.777,250991,0.762666667,0.016866667,0.088033333,-5.469333333,0.0373,127.0406667,0.304333333,9,1,6,['moldovan pop'],Pop,female,api,0.6328692,0.017849285,0.109679274,0.23960231,50
Viktor Vaughn,0.311657778,0.631111111,158794.2222,0.736111111,3.38E-06,0.420666667,-7.928555556,0.349333333,91.293,0.691222222,6,1,9,"['alternative hip hop', 'hardcore hip hop', 'hip hop']",Hip-hop,male,white,0.004820368,0.065097935,0.018129528,0.91195214,47.55555556
Vince Gill,0.471727273,0.557340909,230509.0455,0.476318182,0.000480386,0.250611364,-10.92127273,0.032593182,118.3655227,0.446863636,2,1,44,"['country', 'country rock', 'oklahoma country']",Country,male,white,0.0077476,0.09778625,0.024723887,0.8697422,46.93181818
Vince Guaraldi,0.737113208,0.506075472,234910.9057,0.340683019,0.599612226,0.165332075,-17.11573585,0.034677358,112.8906981,0.614343396,9,1,53,"['adult standards', 'christmas instrumental', 'jazz trio']",Jazz,male,white,0.031808443,0.006965598,0.1732199,0.78800607,18.28301887
Vince Staples,0.249765926,0.682481481,195142.5185,0.596518519,0.067178171,0.189318519,-7.215111111,0.209381481,112.9219259,0.38282963,1,1,27,"['conscious hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",Hip-hop,male,white,0.013315185,0.075104654,0.022938874,0.88864124,59.14814815
Vincenzo Bellini,0.97735,0.31189,244417.6,0.210984,0.119736624,0.217736,-16.25747,0.071829,99.53391,0.16258,5,1,100,"['classical', 'early romantic era', 'italian opera']",Classical,male,white,0.0371706,0.002222876,0.22601753,0.734589,2.77
Vinnie Paz,0.089466667,0.593,319960.3333,0.931,0.000127333,0.309,-4.052666667,0.268,92.227,0.776,11,0,3,"['conscious hip hop', 'philly rap', 'rap rock']",Hip-hop,male,hispanic,0.17511097,0.028662475,0.43024108,0.36598548,54
Violeta Urmana,0.967,0.0874,422000,0.0125,0.00112,0.0753,-33.135,0.0446,169.146,0.0346,5,1,1,['classical soprano'],Classical,female,hispanic,0.1586036,0.00344733,0.675174,0.1627751,45
Vishal Dadlani,0.080933333,0.741333333,300959,0.930666667,0.00186,0.199,-5.409666667,0.059466667,130.707,0.857,8,1,3,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",Hip-hop,unknown,white,0.047949027,0.007350948,0.031423166,0.9132769,52.33333333
Vishal-Shekhar,0.0169,0.746,306987,0.924,0.00279,0.097,-6.057,0.0442,136.051,0.807,8,1,1,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",Hip-hop,unknown,api,0.9503488,0.002149244,0.002233333,0.045268677,50
Vistoso Bosses,0.422,0.774,242867,0.723,0,0.194,-5.977,0.151,145.99,0.778,2,1,1,['hip pop'],Pop,unknown,white,0.045194507,0.007538535,0.14430714,0.8029598,41
Vita,0.085775,0.702125,274436.75,0.783875,1.56E-06,0.242125,-5.09,0.255625,115.011375,0.701,7,1,8,"['latin', 'latin arena pop', 'latin pop', 'rock en espanol', 'tropical']",Pop,female,white,0.22340938,0.020964438,0.1600067,0.59561944,52
Vital,0.0514,0.527,273250,0.75,0,0.17,-6.247,0.3,89.106,0.16,1,1,2,"['alternative dance', 'dance-punk', 'electro house', 'electroclash', 'electronica', 'filter house', 'french indietronica', 'french techno', 'new rave']",EDM,male,white,0.23812617,0.18563776,0.19706418,0.37917182,53
Vivian Chow,0.733714286,0.618,253223,0.381428571,0.000110571,0.181142857,-11.245,0.036185714,97.19914286,0.299714286,2,1,7,"['c-pop', 'cantopop', 'classic cantopop']",Pop,female,white,0.28182626,0.011898487,0.009580742,0.6966945,36.14285714
Vladimir Ashkenazy,0.983055556,0.289766667,319281.0556,0.049277778,0.876277778,0.123205556,-27.8135,0.040944444,87.976,0.117788889,10,1,18,"['classical', 'classical performance']",Classical,male,white,0.003337024,0.004575151,0.007260134,0.98482776,37.44444444
Vladimir Feltsman,0.992,0.275,200053.5,0.0781,0.8595,0.0875,-22.3915,0.03935,76.4445,0.0536,3,1,4,['classical piano'],Classical,male,white,0.001787408,0.004335216,0.017805407,0.9760719,27.5
Vladimir Horowitz,0.990070423,0.343209611,266541.1251,0.118844275,0.879507871,0.183812345,-23.19341756,0.043359818,94.90067854,0.22595087,1,1,1207,"['classical', 'classical performance', 'classical piano']",Classical,male,white,0.006563539,0.006955445,0.021141712,0.96533924,3.592377796
Vlado Perlemuter,0.993,0.306666667,502844.3333,0.085966667,0.872666667,0.078,-21.99,0.038733333,74.30833333,0.0668,11,1,6,['classical piano'],Classical,male,white,0.004008973,0.006486251,0.014382267,0.97512245,9.666666667
Voltio,0.193,0.67,283948,0.772,1.36E-05,0.105466667,-5.766333333,0.2204,94.433,0.628,1,0,3,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop,unknown,white,0.005213514,0.00402813,0.004228185,0.9865302,54
Vory,0.423,0.7835,169532.5,0.513,0.00062555,0.11765,-6.961,0.0893,96,0.4025,5,0,4,['trap soul'],Rap,unknown,white,0.016888913,0.024220582,0.012552151,0.94633836,61.5
Voz De Mando,0.19445,0.840833333,199962,0.661416667,0.000111612,0.102908333,-5.240583333,0.052758333,130.26275,0.9325,3,1,12,"['banda', 'deep regional mexican', 'grupera', 'latin hip hop', 'norteno', 'regional mexican', 'regional mexican pop']",Hip-hop,androgynous,white,0.009086823,0.003615268,0.044751465,0.9425465,53.83333333
Vybz Kartel,0.074732,0.8358,204157.4,0.7936,0.18000644,0.0912,-5.8964,0.2502,110.4104,0.4128,7,1,5,"['dancehall', 'reggae fusion']",EDM,unknown,white,0.005798284,0.006697005,0.013984664,0.97352004,51.6
Vása Prihoda,0.9824,0.3596,211428.6,0.2012,0.49,0.24588,-14.7184,0.05838,81.9508,0.2662,7,1,5,['historic classical performance'],Classical,unknown,white,0.008760952,0.007165854,0.014078098,0.96999514,2
Víctor Manuel,0.328311111,0.605777778,256677.2222,0.440666667,7.16E-05,0.187422222,-12.40388889,0.078377778,119.842,0.646777778,7,1,9,"['dominican pop', 'latin', 'modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']",Pop,male,white,0.041473787,0.21402065,0.09993434,0.64457124,47.44444444
Víctor Manuelle,0.276944444,0.604444444,290994.6667,0.783666667,1.07E-05,0.170355556,-5.794333333,0.059711111,115.8602778,0.821722222,2,0,36,"['dominican pop', 'latin', 'modern salsa', 'salsa', 'salsa peruana', 'salsa puertorriquena', 'tropical']",Pop,male,white,0.008126974,0.22133535,0.024578197,0.74595946,48.88888889
W. Darling,0.000748,0.495,244286,0.743,0.393,0.322,-4.021,0.0341,140.047,0.151,7,1,2,['indie poptimism'],Indie,unknown,white,0.017232861,0.077888034,0.013437825,0.8914413,56
WC,0.162942857,0.918142857,258379.2857,0.681714286,0.000372377,0.1144,-5.070285714,0.268571429,94.50714286,0.687857143,1,0,7,"['gangster rap', 'hip hop', 'rap', 'west coast rap']",Hip-hop,unknown,api,0.562272,0.07360698,0.07148705,0.29263392,43
WDR Sinfonieorchester Köln,0.9915,0.463,132606.5,0.24,0.911,0.17505,-13.826,0.0452,129.441,0.288,3,1,4,"['classical performance', 'orchestra']",Classical,unknown,white,0.041568685,0.06913803,0.01916602,0.87012726,0
WILLOW,0.188465333,0.614466667,202927.0667,0.656866667,0.000779053,0.163906667,-6.349866667,0.091746667,115.2283333,0.4398,9,0,15,"['afrofuturism', 'dance pop', 'electropop', 'pop']",EDM,unknown,white,0.005373978,0.064234234,0.013274492,0.9171173,66.73333333
WYNNE,0.0334,0.558,237140,0.733,0.00193,0.193,-6.65,0.0693,89.992,0.173,8,1,1,['la pop'],Pop,unknown,white,0.002323854,0.25828984,0.022750149,0.7166361,64
Wafia,0.278,0.783,222866,0.537,0,0.229,-2.921,0.0795,113.988,0.393,9,1,2,"['australian hip hop', 'australian indie', 'australian pop']",Hip-hop,unknown,white,0.09917029,0.021648824,0.025252894,0.853928,73
Waka Flocka Flame,0.099698222,0.713703704,250454.8519,0.7,0.000198726,0.24817037,-4.842592593,0.144874074,133.1824074,0.538925926,1,1,27,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,api,0.7132901,0.044558655,0.02255242,0.21959883,53
Waldemar Kmentt,0.971,0.23,1054840,0.312,0.672,0.215,-16.555,0.042,92.465,0.108,2,1,1,['classical tenor'],Classical,male,white,0.00329443,0.046541423,0.022065707,0.9280984,25
Wale,0.137971277,0.644106383,251321.7021,0.662382979,3.60E-05,0.207342553,-6.558340426,0.191689362,122.6738085,0.420319149,1,1,47,"['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",EDM,unknown,white,0.00534263,0.14716557,0.009099619,0.8383922,54.34042553
Wales,0.815,0.601,242860,0.499,0.712,0.109,-11.131,0.0343,96.981,0.531,6,1,2,['vapor pop'],Pop,unknown,white,0.00573494,0.2615921,0.006526823,0.7261462,61
Wallows,0.063910842,0.570315789,206890.9474,0.731736842,0.014658779,0.216242105,-5.204,0.034152632,119.7781579,0.578,6,1,19,"['indie pop', 'modern rock', 'rock']",Indie,unknown,white,0.007376454,0.16259114,0.018718649,0.81131375,68.42105263
Walter,0.331,0.5955,223486.5,0.4745,0.000245,0.2315,-7.996,0.08135,140.2535,0.286,5,1,4,"['chicago indie', 'indie garage rock', 'indie pop']",Indie,male,white,0.008594736,0.07043959,0.013493839,0.90747184,47.5
Walter Berry,0.930571429,0.3585,289030.4286,0.265935714,0.106668236,0.434435714,-18.37,0.174914286,119.5442857,0.297578571,5,1,14,['classical bass'],Classical,male,white,0.001931537,0.20127189,0.010966706,0.78582984,4.142857143
Walter Susskind,0.973333333,0.177333333,316358.3333,0.070166667,0.355333333,0.072533333,-25.38633333,0.0449,100.4206667,0.045933333,3,1,3,['classical'],Classical,male,white,0.003745749,0.029786237,0.019501353,0.9469667,14
Walter Wanderley,0.590504651,0.58872093,169675.3721,0.532590698,0.322973601,0.147804651,-12.98239535,0.042153488,117.3227442,0.708232558,7,0,86,"['bossa nova', 'exotica', 'jazz organ', 'lounge', 'space age pop']",Jazz,male,white,0.003398139,0.11758543,0.012470134,0.8665463,28.51162791
Waltraud Meier,0.964,0.227666667,906857.6667,0.147666667,0.009152667,0.114466667,-19.01933333,0.041866667,119.614,0.044366667,1,1,3,['classical mezzo-soprano'],Classical,female,white,0.003867613,0.004438661,0.015716547,0.9759772,0
Wanda Jackson,0.668905882,0.581196078,145428.5294,0.689529412,0.000119601,0.158647059,-6.274803922,0.048452941,126.0766471,0.818588235,7,1,51,"['nashville sound', 'oklahoma country', 'rock-and-roll', 'rockabilly']",Country,female,black,0.002082207,0.54978603,0.009985861,0.43814588,18.90196078
Wang Zhi Lei,0.536,0.511,320720,0.547,1.02E-06,0.584,-10.864,0.0469,74.622,0.372,11,1,1,['classic mandopop'],Pop,androgynous,api,0.9977024,0.000425503,0.000433459,0.001438593,47
War,0.268954217,0.658373494,327195.7831,0.577698795,0.086941494,0.172310843,-11.14737349,0.070028916,122.4506265,0.696154217,9,1,83,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",Hip-hop,unknown,api,0.7167602,0.018757405,0.026004815,0.23847756,34.12048193
Ward 21,0.048053333,0.711333333,220997.3333,0.745666667,0,0.137333333,-5.066333333,0.326333333,96.24733333,0.667666667,7,1,3,"['dancehall', 'riddim']",EDM,male,white,0.003788003,0.18368253,0.01819181,0.7943377,48
Warren G,0.181105556,0.811611111,223350.3889,0.5995,0.002105454,0.199155556,-8.502888889,0.205561111,108.3048889,0.565,4,0,18,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",Hip-hop,male,white,0.004175526,0.22567526,0.018345065,0.7518041,47.77777778
Warren Haynes,0.4944,0.4318,550642.8,0.5942,0.018294232,0.51664,-8.1942,0.04206,113.0058,0.3104,10,1,5,"['blues rock', 'country rock', 'electric blues', 'jam band', 'modern blues', 'roots rock', 'southern rock']",Country,male,white,0.006125497,0.23120937,0.016836936,0.7458282,38.6
Waylon Jennings,0.493005888,0.597305618,178821.5101,0.491511461,0.08540917,0.223470562,-12.29962697,0.038269888,114.4721011,0.638937978,2,1,445,"['country', 'country rock', 'outlaw country', 'texas country']",Country,male,white,0.004648509,0.11295867,0.018823672,0.86356914,30.61797753
Wayne Shorter,0.619022222,0.48,364890.2667,0.426986667,0.261813979,0.164155556,-12.05791111,0.046626667,124.3004222,0.444906667,5,0,45,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'vocal jazz']",Jazz,male,white,0.004197144,0.17961206,0.018478673,0.7977121,24.37777778
Wayne Wonder,0.049408333,0.688833333,227251,0.708666667,3.66E-05,0.166,-5.537166667,0.103533333,105.0063333,0.635833333,1,1,12,"['dancehall', 'lovers rock', 'reggae fusion', 'roots reggae', 'soca']",EDM,male,white,0.002879025,0.12576362,0.020889316,0.850468,48.5
Wc And The Maad Circle,0.217,0.875666667,249315.6667,0.720333333,0.016266667,0.175333333,-7.226,0.243666667,89.065,0.758666667,1,0,3,"['g funk', 'gangster rap', 'west coast rap']",Rap,female,white,0.002518403,0.035494015,0.015348769,0.9466388,36.33333333
We Are Loud,0.00801,0.739,311211,0.953,0.0104,0.0623,-2.624,0.133,127.987,0.516,11,1,1,"['deep big room', 'dutch edm']",EDM,male,white,0.004488035,0.14451846,0.0230086,0.82798487,54
We As Human,0.00249,0.484,211187,0.932,3.62E-06,0.211,-4.454,0.0619,140.996,0.346,5,1,1,"['christian alternative rock', 'christian hard rock', 'christian rock', 'gymcore', 'hard alternative']",Rock,unknown,white,0.035063304,0.050216846,0.037269026,0.8774508,47
We The Kings,0.024812857,0.423857143,216246.9286,0.829571429,0,0.230207143,-4.253642857,0.0633,135.8717143,0.4015,1,1,14,"['neo mellow', 'neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",Pop,female,white,0.005236437,0.1110309,0.015707871,0.86802477,56.85714286
Webbie,0.072824946,0.759513514,264251.7027,0.670891892,6.22E-05,0.220078378,-5.904783784,0.153981081,130.1673243,0.518621622,1,1,37,"['baton rouge rap', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,white,0.00431864,0.12831715,0.022874366,0.8444898,45.16216216
Weezer,0.056866157,0.460913043,208761,0.798147826,0.036569317,0.192233043,-5.682504348,0.049226957,122.3939043,0.507878261,6,1,115,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",Pop,unknown,white,0.0022487,0.07301868,0.017350126,0.9073825,48.03478261
Weldon Irvine,0.437666667,0.698333333,285453.3333,0.732333333,0.20149273,0.127833333,-7.706666667,0.1875,95.37366667,0.908333333,6,1,6,"['indie jazz', 'jazz funk', 'soul jazz']",Indie,male,white,0.003963872,0.1552947,0.01764765,0.8230938,35.66666667
Wendell Marshall,0.55647,0.4519,315557.4,0.4159,0.475120312,0.8207,-17.6607,0.20048,113.3022,0.4445,5,0,10,['jazz double bass'],Jazz,male,white,0.002606399,0.19297077,0.017625764,0.7867971,1.3
Wes Montgomery,0.830085859,0.553686869,298052.3081,0.306805859,0.443500939,0.25069596,-17.24870707,0.044814646,118.2245808,0.584666667,0,0,198,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",Jazz,male,white,0.004423099,0.078388534,0.01680823,0.9003802,22.6010101
Wes Walker,0.125,0.86,207912,0.719,0,0.0799,-4.325,0.33,160.049,0.496,11,0,1,"['deep underground hip hop', 'viral trap']",Hip-hop,male,white,0.00392159,0.053019054,0.0162594,0.92679995,68
Westlife,0.198832,0.550666667,226076.5333,0.606133333,2.63E-06,0.170746667,-6.2403,0.030506667,114.7859667,0.4926,6,1,30,"['boy band', 'dance pop', 'europop']",EDM,unknown,white,0.001324939,0.22284414,0.012362963,0.76346797,60.03333333
Westside Gunn,0.832,0.42,349040,0.701,0,0.103,-7.582,0.339,79.716,0.671,1,0,1,"['alternative hip hop', 'boom bap', 'hip hop', 'rap', 'underground hip hop']",Hip-hop,female,white,0.003162271,0.019945677,0.012491968,0.96440005,67
Wet,0.634,0.642333333,168133,0.246,0.009117,0.115666667,-11.679,0.054566667,127.6376667,0.155,0,1,3,['texas country'],Country,unknown,api,0.82256305,0.011475574,0.033681795,0.13227972,58.66666667
Weyes Blood,0.503,0.651,197040,0.465,0.0455,0.495,-7.538,0.0328,107.75,0.585,4,1,2,"['art pop', 'experimental folk', 'freak folk', 'indie pop', 'indie rock']",Indie,unknown,white,0.003925344,0.125964,0.015778027,0.8543327,61
What So Not,0.140925,0.51125,259499.25,0.74,0.05503285,0.111275,-6.40375,0.0751,139.72575,0.20325,7,0,4,"['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'indietronica', 'vapor twitch']",EDM,androgynous,white,0.003670289,0.07568998,0.017065106,0.90357465,57.25
Whethan,0.221433333,0.709222222,177290.8889,0.640777778,0.000953556,0.195733333,-4.885444444,0.1073,118.1344444,0.288066667,6,0,9,"['edm', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",EDM,unknown,white,0.004244276,0.112533204,0.018911494,0.86431104,61.44444444
White Star,0.981,0.506,184790,0.12,6.73E-05,0.295,-11.685,0.0584,110.825,0.456,4,1,1,['norman ok indie'],Indie,unknown,white,0.003179977,0.01401035,0.013177294,0.9696324,0
White Zombie,0.000452768,0.53,278285.6842,0.894526316,0.328330035,0.272817544,-7.822614035,0.081698246,129.1938772,0.393659649,1,1,57,"['alternative metal', 'alternative rock', 'comic', 'hard rock', 'industrial metal', 'metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",Metal,unknown,white,0.002033811,0.04742017,0.020339804,0.93020624,39.1754386
Whitney Houston,0.410909785,0.595461538,270807.5231,0.5419,0.000717886,0.195238462,-9.732146154,0.050478462,117.0741231,0.443268462,6,1,130,"['dance pop', 'pop', 'urban contemporary']",EDM,male,white,0.001944357,0.1811877,0.012665294,0.8042026,50.63846154
Wicca Phase Springs Eternal,0.0978,0.6984,229688.2,0.6322,0,0.1434,-7.0056,0.046,126.3806,0.2674,4,0,5,"['dark trap', 'emo rap', 'underground hip hop']",Hip-hop,unknown,white,0.006428408,0.007368787,0.014532506,0.97167027,65.4
Widespread Panic,0.094242828,0.435275862,354594.9828,0.756603448,0.135234424,0.280668966,-9.23262069,0.039084483,121.4487586,0.628275862,7,1,58,"['jam band', 'roots rock', 'southern rock']",Rock,unknown,white,0.008614851,0.04586816,0.013057148,0.93245983,38.03448276
Wiener Philharmoniker,0.93226972,0.306161069,357741.8346,0.188594962,0.29141167,0.277754198,-19.30180153,0.081268957,103.435173,0.239990076,10,1,393,"['classical', 'classical performance', 'orchestra']",Classical,unknown,white,0.00788697,0.016865121,0.012586107,0.9626618,5.134860051
Wiener Symphoniker,0.958933333,0.286986667,413710.0667,0.302626667,0.177772533,0.224513333,-15.06706667,0.07422,106.1098,0.227466667,4,1,15,"['classical performance', 'orchestra']",Classical,unknown,white,0.0024193,0.023500217,0.014466112,0.95961434,0.8
Wifisfuneral,0.254857143,0.808857143,158009.7143,0.489571429,0,0.075485714,-10.21928571,0.421857143,115.5702857,0.225142857,6,0,7,"['dark trap', 'emo rap', 'florida rap', 'miami hip hop', 'trap', 'underground hip hop', 'vapor trap']",Hip-hop,unknown,white,0.008981586,0.030409386,0.05780539,0.90280366,62
Wilbur Ware,0.788333333,0.601444444,397161.4444,0.286888889,0.217981214,0.141844444,-14.69077778,0.039988889,117.6561111,0.498666667,0,0,9,['jazz double bass'],Jazz,male,white,0.010464855,0.12983905,0.029501103,0.83019507,8
Wilco,0.401427761,0.52558209,261770.7313,0.553695522,0.073977424,0.175349254,-9.459343284,0.034229851,113.3958358,0.515964179,2,1,67,"['alternative country', 'alternative rock', 'chicago indie', 'indie pop', 'indie rock', 'rock', 'roots rock', 'slow core']",Country,male,white,0.002596457,0.08961437,0.008185204,0.89960396,43.64179104
Wild Belle,0.00142,0.497,233011,0.627,0,0.619,-6.141,0.0319,79.93,0.193,6,0,2,['shimmer pop'],Pop,female,white,0.005166957,0.079577655,0.01506256,0.90019286,54
Wild Child,0.7025,0.626,170060,0.603,9.75E-05,0.3015,-8.1965,0.20205,85.1915,0.5105,10,1,4,"['austin americana', 'austindie', 'deep new americana', 'folk-pop', 'indie folk', 'stomp and holler']",Indie,unknown,white,0.002148994,0.086414196,0.005738472,0.90569836,46
Wilder Woods,0.0142,0.629,191579,0.82,4.34E-05,0.039,-5.651,0.0543,113.95,0.329,1,1,2,"['acoustic pop', 'indiecoustica', 'neo mellow', 'stomp and holler']",Indie,unknown,white,0.002565569,0.27545244,0.01487527,0.7071067,72
Wilhelm Backhaus,0.985772727,0.380181818,408906.2727,0.168596364,0.878681818,0.208290909,-21.03254545,0.042845455,97.35509091,0.187886364,0,1,22,"['classical performance', 'historic piano performance']",Classical,male,white,0.003401043,0.026998358,0.007023903,0.96257675,1.909090909
Wilhelm Kempff,0.98045045,0.347211712,421018.6306,0.106304144,0.477602739,0.18629009,-21.2280991,0.042872072,93.8535045,0.217086486,9,1,111,"['classical', 'classical performance', 'classical piano']",Classical,male,white,0.003362623,0.00649132,0.006726623,0.9834194,1.036036036
Will Downing,0.39,0.5602,306933.2,0.3784,1.24E-05,0.09574,-12.497,0.03738,114.787,0.3026,8,1,10,"['neo soul', 'new jack swing', 'quiet storm', 'smooth jazz', 'smooth soul', 'urban contemporary']",Jazz,male,white,0.006325704,0.12664938,0.01754661,0.84947836,34
